lim_idx	lim_name	lim_type	sl1344_idx	sl1344_name	sl1344_locus_tag	match_type
3889	htrL	mrna	-1			none
3890	yibX	mrna	-1			none
3891	yibY	mrna	-1			none
3892	waaU	mrna	-1			none
3893	waaZ	mrna	3675	waaZ	SL1344_RS19140	exact_lower
3894	waaY	mrna	-1			none
3895	waaJ	mrna	-1			none
3896	waaO	mrna	3678	waaO	SL1344_RS19155	exact_lower
3897	waaB	mrna	3679	waaB	SL1344_RS19160	exact_lower
3898	waaS	mrna	-1			none
3899	waaP	mrna	-1			none
3900	waaG	mrna	-1			none
3901	waaQ	mrna	-1			none
3902	mutM	mrna	3685	mutM	SL1344_RS19195	exact_lower
3903	rpmG	mrna	3686	rpmG	SL1344_RS19200	exact_lower
3904	rpmB	mrna	3687	rpmB	SL1344_RS19205	exact_lower
3905	yicR	mrna	-1			none
3906	pyrE	mrna	3692	pyrE	SL1344_RS19230	exact_lower
3907	rph	mrna	3693	rph	SL1344_RS19235	exact_lower
3908	ligB	mrna	3698	ligB	SL1344_RS19260	exact_lower
3909	gltS	mrna	3705	gltS	SL1344_RS19295	exact_lower
3910	yicI	mrna	3708	yicI	SL1344_RS19310	exact_lower
3911	yicJ	mrna	-1			none
3912	yicU	mrna	-1			none
3913	nlpA	mrna	-1			none
3914	nepI	mrna	-1			none
3915	yicN	mrna	-1			none
3916	adeQ	mrna	-1			none
3917	uhpT	mrna	3744	uhpT	SL1344_RS19495	exact_lower
3918	uhpC	mrna	-1			none
3919	uhpB	mrna	3746	uhpB	SL1344_RS19505	exact_lower
3920	uhpA	mrna	3747	uhpA	SL1344_RS19510	exact_lower
3921	ilvN	mrna	115	ilvN	SL1344_RS00595	exact_lower
3922	ilvB	mrna	3753	ilvB	SL1344_RS19540	exact_lower
3923	ivbL	mrna	3754	ivbL	SL1344_RS19545	exact_lower
3924	ysdE	mrna	-1			none
3925	yidF	mrna	-1			none
3926	yidG	mrna	-1			none
3927	yidH	mrna	-1			none
3928	yidJ	mrna	-1			none
3929	yidK	mrna	-1			none
3930	glvB	mrna	-1			none
3931	glvC	mrna	-1			none
3932	yidE	mrna	-1			none
3933	ibpB	mrna	3765	ibpB	SL1344_RS19605	exact_lower
3934	ibpA	mrna	3766	ibpA	SL1344_RS19610	exact_lower
3935	yidR	mrna	-1			none
3936	dgoT	mrna	-1			none
3937	dgoD	mrna	3785	dgoD	SL1344_RS19705	exact_lower
3938	dgoA	mrna	-1			none
3939	dgoK	mrna	-1			none
3940	dgoR	mrna	3788	dgoR	SL1344_RS19720	exact_lower
3941	yidA	mrna	3789	yidA	SL1344_RS19725	exact_lower
3942	yidB	mrna	-1			none
3943	gyrB	mrna	3793	gyrB	SL1344_RS19745	exact_lower
3944	recF	mrna	3794	recF	SL1344_RS19750	exact_lower
3945	dnaN	mrna	3795	dnaN	SL1344_RS19755	exact_lower
3946	dnaA	mrna	3796	dnaA	SL1344_RS19760	exact_lower
3947	adeP	mrna	3809	adeP	SL1344_RS19830	exact_lower
3948	yieK	mrna	-1			none
3949	yieL	mrna	-1			none
3950	bglH	mrna	-1			none
3951	bglB	mrna	-1			none
3952	bglF	mrna	-1			none
3953	bglG	mrna	-1			none
3954	phoU	mrna	3811	phoU	SL1344_RS19840	exact_lower
3955	pstB	mrna	3812	pstB	SL1344_RS19845	exact_lower
3956	pstA	mrna	3813	pstA	SL1344_RS19850	exact_lower
3957	pstC	mrna	3814	pstC	SL1344_RS19855	exact_lower
3958	pstS	mrna	3815	pstS	SL1344_RS19860	exact_lower
3959	glmS	mrna	3819	glmS	SL1344_RS19880	exact_lower
3960	glmU	mrna	3820	glmU	SL1344_RS19885	exact_lower
3961	atpC	mrna	-1			none
3962	atpD	mrna	3823	atpD	SL1344_RS19900	exact_lower
3963	atpG	mrna	3824	atpG	SL1344_RS19905	exact_lower
3964	atpA	mrna	3825	atpA	SL1344_RS19910	exact_lower
3965	atpH	mrna	3826	atpH	SL1344_RS19915	exact_lower
3966	atpF	mrna	3827	atpF	SL1344_RS19920	exact_lower
3967	atpE	mrna	3828	atpE	SL1344_RS19925	exact_lower
3968	atpB	mrna	3829	atpB	SL1344_RS19930	exact_lower
3969	atpI	mrna	3830	atpI	SL1344_RS19935	exact_lower
3970	rsmG	mrna	3831	rsmG	SL1344_RS19940	exact_lower
3971	mnmG	mrna	3832	mnmG	SL1344_RS19945	exact_lower
3972	mioC	mrna	3833	mioC	SL1344_RS19950	exact_lower
3973	asnC	mrna	3834	asnC	SL1344_RS19955	exact_lower
3974	viaA	mrna	3836	viaA	SL1344_RS19965	exact_lower
3975	ravA	mrna	3837	ravA	SL1344_RS19970	exact_lower
3976	hsrA	mrna	-1			none
3977	yieP	mrna	-1			none
3978	hdfR	mrna	3846	hdfR	SL1344_RS20055	exact_lower
3979	yifB	mrna	-1			none
3980	ilvY	mrna	3858	ilvY	SL1344_RS20110	exact_lower
3981	ppiC	mrna	3860	ppiC	SL1344_RS20120	exact_lower
3982	gpp	mrna	-1			none
3983	rhlB	mrna	3863	rhlB	SL1344_RS20140	exact_lower
3984	aslA	mrna	-1			none
3985	hemY	mrna	3880	hemY	SL1344_RS20240	exact_lower
3986	hemX	mrna	3881	hemX	SL1344_RS20245	exact_lower
3987	hemD	mrna	3882	hemD	SL1344_RS20250	exact_lower
3988	hemC	mrna	3883	hemC	SL1344_RS20255	exact_lower
3989	cyaY	mrna	3888	cyaY	SL1344_RS20280	exact_lower
3990	yigE	mrna	-1			none
3991	yigF	mrna	3899	yigF	SL1344_RS20325	exact_lower
3992	yigG	mrna	-1			none
3993	rarD	mrna	2961	rarD	SL1344_RS15445	exact_lower
3994	yigI	mrna	3902	yigI	SL1344_RS20340	exact_lower
3995	rhtB	mrna	3906	rhtB	SL1344_RS20360	exact_lower
3996	metR	mrna	3910	metR	SL1344_RS20380	exact_lower
3997	ysgA	mrna	-1			none
3998	rfaH	mrna	3923	rfaH	SL1344_RS20445	exact_lower
3999	fadA	mrna	3927	fadA	SL1344_RS20465	exact_lower
4000	fadB	mrna	3928	fadB	SL1344_RS20470	exact_lower
4001	mobB	mrna	3933	mobB	SL1344_RS20520	exact_lower
4002	mobA	mrna	3934	mobA	SL1344_RS20525	exact_lower
4003	yihG	mrna	-1			none
4004	yihA	mrna	3940	yihA	SL1344_RS20560	exact_lower
4005	yshB	mrna	-1			none
4006	glnG	mrna	3945	glnG	SL1344_RS20580	exact_lower
4007	glnL	mrna	3946	glnL	SL1344_RS20585	exact_lower
4008	glnA	mrna	3947	glnA	SL1344_RS20590	exact_lower
4009	ompL	mrna	3955	ompL	SL1344_RS20630	exact_lower
4010	yihO	mrna	-1			none
4011	yihP	mrna	-1			none
4012	yihQ	mrna	-1			none
4013	yihR	mrna	-1			none
4014	yihS	mrna	3960	yihS	SL1344_RS20655	exact_lower
4015	yihT	mrna	3961	yihT	SL1344_RS20660	exact_lower
4016	yihU	mrna	3962	yihU	SL1344_RS20665	exact_lower
4017	fdhE	mrna	3974	fdhE	SL1344_RS20725	exact_lower
4018	fdoI	mrna	3975	fdoI	SL1344_RS20730	exact_lower
4019	fdoH	mrna	-1			none
4020	fdoG	mrna	-1			none
4021	frvR	mrna	-1			none
4022	frvX	mrna	-1			none
4023	frvB	mrna	-1			none
4024	frvA	mrna	-1			none
4025	rhaM	mrna	3984	rhaM	SL1344_RS20780	exact_lower
4026	rhaD	mrna	3986	rhaD	SL1344_RS20790	exact_lower
4027	rhaA	mrna	3987	rhaA	SL1344_RS20795	exact_lower
4028	rhaB	mrna	3988	rhaB	SL1344_RS20800	exact_lower
4029	rhaT	mrna	3991	rhaT	SL1344_RS20815	exact_lower
4030	cpxA	mrna	3999	cpxA	SL1344_RS20860	exact_lower
4031	cpxR	mrna	4000	cpxR	SL1344_RS20865	exact_lower
4032	tpiA	mrna	4020	tpiA	SL1344_RS20970	exact_lower
4033	yiiQ	mrna	-1			none
4034	fpr	mrna	4023	fpr	SL1344_RS20985	exact_lower
4035	glpX	mrna	4024	glpX	SL1344_RS20990	exact_lower
4036	glpK	mrna	4025	glpK	SL1344_RS20995	exact_lower
4037	glpF	mrna	-1			none
4038	rraA	mrna	4028	rraA	SL1344_RS21010	exact_lower
4039	menA	mrna	4029	menA	SL1344_RS21015	exact_lower
4040	hslU	mrna	4030	hslU	SL1344_RS21020	exact_lower
4041	hslV	mrna	4031	hslV	SL1344_RS21025	exact_lower
4042	ftsN	mrna	4032	ftsN	SL1344_RS21030	exact_lower
4043	cytR	mrna	4033	cytR	SL1344_RS21035	exact_lower
4044	priA	mrna	4034	priA	SL1344_RS21040	exact_lower
4045	yiiX	mrna	-1			none
4046	metJ	mrna	4038	metJ	SL1344_RS21060	exact_lower
4047	yijF	mrna	-1			none
4048	gldA	mrna	4047	gldA	SL1344_RS21110	exact_lower
4049	fsaB	mrna	-1			none
4050	ptsA	mrna	-1			none
4051	yijO	mrna	-1			none
4052	eptC	mrna	-1			none
4053	ppc	mrna	4057	ppc	SL1344_RS21160	exact_lower
4054	argE	mrna	4058	argE	SL1344_RS21165	exact_lower
4055	sthA	mrna	4063	sthA	SL1344_RS21190	exact_lower
4056	trmA	mrna	4066	trmA	SL1344_RS21205	exact_lower
4057	coaA	mrna	4071	coaA	SL1344_RS21255	exact_lower
4058	thiH	mrna	4086	thiH	SL1344_RS21350	exact_lower
4059	thiG	mrna	4087	thiG	SL1344_RS21355	exact_lower
4060	thiS	mrna	4088	thiS	SL1344_RS21360	exact_lower
4061	thiF	mrna	-1			none
4062	thiE	mrna	4090	thiE	SL1344_RS21370	exact_lower
4063	thiC	mrna	4091	thiC	SL1344_RS21375	exact_lower
4064	rsd	mrna	4092	rsd	SL1344_RS21380	exact_lower
4065	zraP	mrna	4099	zraP	SL1344_RS21415	exact_lower
4066	purD	mrna	4102	purD	SL1344_RS21430	exact_lower
4067	purH	mrna	4103	purH	SL1344_RS21435	exact_lower
4068	yjaB	mrna	-1			none
4069	arpA	mrna	-1			none
4070	iclR	mrna	4110	iclR	SL1344_RS21495	exact_lower
4071	pepE	mrna	4113	pepE	SL1344_RS21510	exact_lower
4072	yjbD	mrna	-1			none
4073	lysC	mrna	2680	lysC	SL1344_RS27735	exact_lower
4074	yjbT	mrna	-1			none
4075	xylE	mrna	-1			none
4076	malG	mrna	4152	malG	SL1344_RS21700	exact_lower
4077	malF	mrna	4153	malF	SL1344_RS21705	exact_lower
4078	malE	mrna	4154	malE	SL1344_RS21710	exact_lower
4079	plsB	mrna	4160	plsB	SL1344_RS21740	exact_lower
4080	zur	mrna	4166	zur	SL1344_RS21770	exact_lower
4081	qorA	mrna	-1			none
4082	uvrA	mrna	4179	uvrA	SL1344_RS21835	exact_lower
4083	yjcB	mrna	-1			none
4084	soxS	mrna	4189	soxS	SL1344_RS21890	exact_lower
4085	yjcF	mrna	-1			none
4086	actP	mrna	4197	actP	SL1344_RS21930	exact_lower
4087	yjcH	mrna	-1			none
4088	acs	mrna	4199	acs	SL1344_RS21940	exact_lower
4089	yjcO	mrna	4207	yjcO	SL1344_RS21985	exact_lower
4090	fdhF	mrna	-1			none
4091	mdtP	mrna	-1			none
4092	mdtO	mrna	-1			none
4093	mdtN	mrna	-1			none
4094	ytcA	mrna	-1			none
4095	yjcS	mrna	-1			none
4096	alsK	mrna	-1			none
4097	alsE	mrna	-1			none
4098	alsC	mrna	-1			none
4099	alsA	mrna	-1			none
4100	alsB	mrna	-1			none
4101	alsR	mrna	-1			none
4102	phnP	mrna	-1			none
4103	phnO	mrna	4210	phnO	SL1344_RS22005	exact_lower
4104	phnN	mrna	-1			none
4105	phnM	mrna	-1			none
4106	phnL	mrna	-1			none
4107	phnK	mrna	-1			none
4108	phnJ	mrna	-1			none
4109	phnI	mrna	-1			none
4110	phnH	mrna	-1			none
4111	phnG	mrna	-1			none
4112	phnF	mrna	-1			none
4113	phnD	mrna	-1			none
4114	phnC	mrna	-1			none
4115	yjdN	mrna	4211	yjdN	SL1344_RS22010	exact_lower
4116	yjdM	mrna	-1			none
4117	basS	mrna	-1			none
4118	basR	mrna	-1			none
4119	eptA	mrna	4217	eptA	SL1344_RS22040	exact_lower
4120	adiC	mrna	4218	adiC	SL1344_RS22045	exact_lower
4121	adiY	mrna	-1			none
4122	adiA	mrna	4220	adiA	SL1344_RS22060	exact_lower
4123	melR	mrna	4221	melR	SL1344_RS22065	exact_lower
4124	yjdF	mrna	-1			none
4125	fumB	mrna	1389	fumB	SL1344_RS07295	exact_lower
4126	dcuB	mrna	4225	dcuB	SL1344_RS22085	exact_lower
4127	dcuR	mrna	4227	dcuR	SL1344_RS22095	exact_lower
4128	dcuS	mrna	-1			none
4129	lysU	mrna	-1			none
4130	dtpC	mrna	-1			none
4131	cadA	mrna	2513	cadA	SL1344_RS13115	exact_lower
4132	cadB	mrna	2512	cadB	SL1344_RS13110	exact_lower
4133	cadC	mrna	2511	cadC	SL1344_RS13105	exact_lower
4134	yjdC	mrna	-1			none
4135	dsbD	mrna	-1			none
4136	cutA	mrna	4247	cutA	SL1344_RS22200	exact_lower
4137	dcuA	mrna	4248	dcuA	SL1344_RS22205	exact_lower
4138	aspA	mrna	4249	aspA	SL1344_RS22210	exact_lower
4139	yjeH	mrna	4251	yjeH	SL1344_RS22225	exact_lower
4140	yjeJ	mrna	-1			none
4141	epmB	mrna	4256	epmB	SL1344_RS22250	exact_lower
4142	blc	mrna	-1			none
4143	ampC	mrna	-1			none
4144	frdD	mrna	4263	frdD	SL1344_RS22285	exact_lower
4145	frdC	mrna	4264	frdC	SL1344_RS22290	exact_lower
4146	frdB	mrna	4265	frdB	SL1344_RS22295	exact_lower
4147	frdA	mrna	4266	frdA	SL1344_RS22300	exact_lower
4148	mscM	mrna	4270	mscM	SL1344_RS22320	exact_lower
4149	psd	mrna	-1			none
4150	rsgA	mrna	4272	rsgA	SL1344_RS22330	exact_lower
4151	queG	mrna	4275	queG	SL1344_RS22360	exact_lower
4152	yjfN	mrna	4297	yjfN	SL1344_RS22475	exact_lower
4153	bsmA	mrna	4298	bsmA	SL1344_RS22480	exact_lower
4154	ulaR	mrna	4300	ulaR	SL1344_RS22490	exact_lower
4155	ulaG	mrna	4301	ulaG	SL1344_RS22495	exact_lower
4156	yjfY	mrna	4308	yjfY	SL1344_RS22530	exact_lower
4157	yjfZ	mrna	-1			none
4158	ytfB	mrna	-1			none
4159	ytfE	mrna	4318	ytfE	SL1344_RS22580	exact_lower
4160	ytfF	mrna	-1			none
4161	qorB	mrna	-1			none
4162	cpdB	mrna	-1			none
4163	ytfJ	mrna	-1			none
4164	paeA	mrna	-1			none
4165	msrA	mrna	4327	msrA	SL1344_RS22625	exact_lower
4166	ppa	mrna	4333	ppa	SL1344_RS22655	exact_lower
4167	fbp	mrna	4334	fbp	SL1344_RS22660	exact_lower
4168	yjgA	mrna	4354	yjgA	SL1344_RS22765	exact_lower
4169	nrdG	mrna	4368	nrdG	SL1344_RS22835	exact_lower
4170	nrdD	mrna	4369	nrdD	SL1344_RS22840	exact_lower
4171	treC	mrna	4370	treC	SL1344_RS22850	exact_lower
4172	treB	mrna	-1			none
4173	treR	mrna	4371	treR	SL1344_RS22860	exact_lower
4174	ridA	mrna	4375	ridA	SL1344_RS22875	exact_lower
4175	pyrI	mrna	4376	pyrI	SL1344_RS22880	exact_lower
4176	pyrB	mrna	4377	pyrB	SL1344_RS22885	exact_lower
4177	pyrL	mrna	4378	pyrL	SL1344_RS22890	exact_lower
4178	yjgH	mrna	-1			none
4179	bdcA	mrna	1597	bdcA	SL1344_RS08360	exact_lower
4180	argI	mrna	-1			none
4181	yjgM	mrna	-1			none
4182	valS	mrna	-1			none
4183	holC	mrna	4394	holC	SL1344_RS22960	exact_lower
4184	pepA	mrna	4395	pepA	SL1344_RS22965	exact_lower
4185	yjgR	mrna	-1			none
4186	idnR	mrna	4399	idnR	SL1344_RS22985	exact_lower
4187	idnT	mrna	4400	idnT	SL1344_RS22990	exact_lower
4188	idnO	mrna	4401	idnO	SL1344_RS22995	exact_lower
4189	idnD	mrna	4402	idnD	SL1344_RS23000	exact_lower
4190	ahr	mrna	4404	ahr	SL1344_RS23010	exact_lower
4191	insG	mrna	-1			none
4192	insI3	mrna	-1			none
4193	fecE	mrna	-1			none
4194	fecD	mrna	-1			none
4195	fecC	mrna	-1			none
4196	fecB	mrna	-1			none
4197	fecA	mrna	-1			none
4198	fecR	mrna	-1			none
4199	fecI	mrna	-1			none
4200	yjhU	mrna	-1			none
4201	yjhF	mrna	-1			none
4202	yjhG	mrna	-1			none
4203	yjhH	mrna	-1			none
4204	yjhI	mrna	-1			none
4205	sgcR	mrna	-1			none
4206	sgcE	mrna	-1			none
4207	sgcA	mrna	1538	sgcA	SL1344_RS08055	exact_lower
4208	sgcQ	mrna	1537	sgcQ	SL1344_RS08050	exact_lower
4209	sgcC	mrna	1536	sgcC	SL1344_RS08045	exact_lower
4210	sgcB	mrna	1535	sgcB	SL1344_RS08040	exact_lower
4211	sgcX	mrna	-1			none
4212	yjhP	mrna	-1			none
4213	yjhQ	mrna	-1			none
4214	topAI	mrna	-1			none
4215	nanS	mrna	-1			none
4216	nanM	mrna	-1			none
4217	nanC	mrna	-1			none
4218	gntP	mrna	-1			none
4219	yjiC	mrna	-1			none
4220	hypT	mrna	4429	hypT	SL1344_RS23145	exact_lower
4221	iadA	mrna	4430	iadA	SL1344_RS23150	exact_lower
4222	yjiG	mrna	-1			none
4223	yjiH	mrna	-1			none
4224	yjiJ	mrna	-1			none
4225	yjiK	mrna	-1			none
4226	ytiA	mrna	-1			none
4227	yjiL	mrna	-1			none
4228	yjiM	mrna	-1			none
4229	yjiN	mrna	-1			none
4230	mdtM	mrna	4435	mdtM	SL1344_RS23180	exact_lower
4231	ytiE	mrna	-1			none
4232	yjiR	mrna	-1			none
4233	mcrC	mrna	-1			none
4234	mcrB	mrna	-1			none
4235	symE	mrna	4440	symE	SL1344_RS23210	exact_lower
4236	hsdS	mrna	-1			none
4237	hsdM	mrna	4442	hsdM	SL1344_RS23220	exact_lower
4238	hsdR	mrna	4443	hsdR	SL1344_RS23225	exact_lower
4239	yjiA	mrna	4447	yjiA	SL1344_RS23245	exact_lower
4240	yjiX	mrna	-1			none
4241	btsT	mrna	4449	btsT	SL1344_RS23255	exact_lower
4242	lgoT	mrna	-1			none
4243	lgoR	mrna	-1			none
4244	opgB	mrna	4458	opgB	SL1344_RS23300	exact_lower
4245	yjjA	mrna	-1			none
4246	dnaC	mrna	4460	dnaC	SL1344_RS23310	exact_lower
4247	dnaT	mrna	4461	dnaT	SL1344_RS23315	exact_lower
4248	yjjB	mrna	-1			none
4249	yjjP	mrna	-1			none
4250	fhuF	mrna	4467	fhuF	SL1344_RS23345	exact_lower
4251	rsmC	mrna	4470	rsmC	SL1344_RS23375	exact_lower
4252	yjjW	mrna	-1			none
4253	yjjI	mrna	-1			none
4254	lplA	mrna	4490	lplA	SL1344_RS23475	exact_lower
4255	ytjB	mrna	-1			none
4256	ettA	mrna	4495	ettA	SL1344_RS23500	exact_lower
4257	yjjX	mrna	4498	yjjX	SL1344_RS23515	exact_lower
4258	rob	mrna	-1			none
4259	arcA	mrna	4384	arcA	SL1344_RS22915	exact_lower
4260	yqiG	mrna	-1			none
4261	yrhD	mrna	-1			none
4262	safA	mrna	291	safA	SL1344_RS01525	exact_lower
4263	yobI	mrna	-1			none
4264	speFL	mrna	672	speFL	SL1344_RS27365	exact_lower
4265	ylcJ	mrna	-1			none
4266	ibsD	mrna	-1			none
4267	yhiS	mrna	-1			none
4268	tpr	mrna	-1			none
4269	ynfN	mrna	-1			none
4270	yehC	mrna	-1			none
4271	ibsC	mrna	-1			none
4272	ykfO	mrna	-1			none
4273	dicB	mrna	-1			none
4274	ibsE	mrna	-1			none
4275	ykfM	mrna	-1			none
4276	ybcV	mrna	-1			none
4277	kilR	mrna	-1			none
4278	yjbS	mrna	-1			none
4279	ydbA	mrna	-1			none
4280	insO	mrna	-1			none
4281	nmpC	mrna	-1			none
4282	gatR	mrna	-1			none
4283	insN	mrna	-1			none
4284	renD	mrna	-1			none
4285	tdcR	mrna	-1			none
4286	yabR	mrna	-1			none
4287	yddK	mrna	-1			none
4288	psuK	mrna	-1			none
4289	ykiC	mrna	-1			none
4290	yejO	mrna	-1			none
4291	yaiX	mrna	-1			none
4292	yqcG	mrna	-1			none
4293	yddL	mrna	-1			none
4294	ymgK	mrna	-1			none
4295	ynbG	mrna	-1			none
4296	yfdO	mrna	-1			none
4297	iroK	mrna	-1			none
4298	wbbL	mrna	-1			none
4299	lomR	mrna	-1			none
4300	yrhA	mrna	-1			none
4301	ibsB	mrna	-1			none
4302	ibsA	mrna	-1			none
4303	yhcE	mrna	-1			none
4304	sokC	srna	-1			none
4305	sgrS	srna	4758	SgrS	srna-RF00534-128577	exact_lower
4306	ftsO	srna	-1			none
4307	tff	srna	-1			none
4308	ispZ	srna	-1			none
4309	eyeA	srna	-1			none
4310	ffs	srna	-1			none
4311	chiX	srna	-1			none
4312	allZ	srna	-1			none
4313	chiZ	srna	-1			none
4314	sdhX	srna	-1			none
4315	flgO	srna	-1			none
4316	sraB	srna	4836	SraB	srna-RF00077-1231211	exact_lower
4317	bhsB	srna	-1			none
4318	C0293	srna	-1			none
4319	rdlA	srna	-1			none
4320	rdlB	srna	-1			none
4321	rdlC	srna	-1			none
4322	narS	srna	-1			none
4323	fnrS	srna	-1			none
4324	micC	srna	4880	MicC	srna-RF00121-1702522	exact_lower
4325	sokB	srna	-1			none
4326	dicF	srna	-1			none
4327	rprA	srna	4862	RprA	srna-RF00034-1401683	exact_lower
4328	ryeA	srna	-1			none
4329	sdsN	srna	-1			none
4330	rseX	srna	4904	rseX	srna-RF01401-2034743	exact_lower
4331	isrC	srna	4841	isrC	srna-RF01387-1286080	exact_lower
4332	sibA	srna	-1			none
4333	sibB	srna	-1			none
4334	cyaR	srna	-1			none
4335	micF	srna	4935	MicF	srna-RF00033-2364628	exact_lower
4336	ryfA	srna	4948	ryfA	srna-RF00126-2672649	exact_lower
4337	ohsC	srna	-1			none
4338	raiZ	srna	-1			none
4339	ssrA	srna	-1			none
4340	micA	srna	4973	MicA	srna-RF00078-2989429	exact_lower
4341	sokX	srna	-1			none
4342	gcvB	srna	4983	GcvB	srna-RF00022-3156779	exact_lower
4343	ssrS	srna	4989	SsrS	SsrS	exact_lower
4344	sibC	srna	-1			none
4345	sraG	srna	5005	SraG	srna-RF00082-3472144	exact_lower
4346	arcZ	srna	5013	ArcZ	srna-RF00081-3511800	exact_lower
4347	agrA	srna	-1			none
4348	agrB	srna	4744	AgrB	srna-RF02891-42548	exact_lower
4349	gadF	srna	-1			none
4350	gadY	srna	-1			none
4351	rdlD	srna	4788	rdlD	srna-RF01813-466719	exact_lower
4352	rbsZ	srna	-1			none
4353	glmZ	srna	-1			none
4354	esrE	srna	-1			none
4355	spf	srna	-1			none
4356	csrC	srna	5056	CsrC	srna-RF00084-4231593	exact_lower
4357	cpxQ	srna	-1			none
4358	aceK-int	srna	-1			none
4359	pspH	srna	-1			none
4360	ryjB	srna	-1			none
4361	symR	srna	5096	symR	srna-RF01809-4797957	exact_lower
4362	sroA	srna	-1			none
4363	sokE	srna	-1			none
4364	sroC	srna	4803	sroC	srna-RF00369-728164	exact_lower
4365	zbiJ	srna	-1			none
4366	rybA	srna	-1			none
4367	rybB	srna	4814	RybB	srna-RF00110-941812	exact_lower
4368	rttR	srna	-1			none
4369	mcaS	srna	-1			none
4370	rydC	srna	4879	RydC	srna-RF00505-1686526	exact_lower
4371	mgrR	srna	-1			none
4372	rydB	srna	4863	rydB	srna-RF00118-1407278	exact_lower
4373	sdsR	srna	-1			none
4374	micL	srna	4900	MicL	srna-RF02654-1958513	exact_lower
4375	motR	srna	-1			none
4376	3'ETS-leuZ	srna	-1			none
4377	fliX	srna	-1			none
4378	dsrA	srna	4903	DsrA	srna-RF00014-2026221	exact_lower
4379	sroE	srna	4946	sroE	srna-RF00371-2653881	exact_lower
4380	timR	srna	-1			none
4381	glmY	srna	-1			none
4382	ryfD	srna	-1			none
4383	csrB	srna	4982	CsrB	srna-RF00018-3138158	exact_lower
4384	omrA	srna	-1			none
4385	omrB	srna	-1			none
4386	sibD	srna	-1			none
4387	sibE	srna	-1			none
4388	rnpB	srna	-1			none
4389	ryhB	srna	4853	RyhB	srna-RF00057-1309727	exact_lower
4390	arrS	srna	-1			none
4391	xylZ	srna	-1			none
4392	rirA	srna	-1			none
4393	uhpU	srna	-1			none
4394	istR	srna	5040	istR	srna-RF01400-4019330	exact_lower
4395	oxyS	srna	5068	OxyS	srna-RF00035-4364312	exact_lower
4396	sroH	srna	-1			none
4397	malH	srna	-1			none
4398	ryjA	srna	-1			none
4399	aspX	srna	-1			none
4400	kilS	srna	-1			none
4401	ralA	srna	-1			none
