idx	name	locus_tag	type	start	end	strand
4555	SL1344_RS24415	SL1344_RS24415	mrna	31360	31605	+
4556	SL1344_RS24420	SL1344_RS24420	mrna	31636	31887	-
4557	SL1344_RS27940	SL1344_RS27940	mrna	31921	32118	-
4558	SL1344_RS24425	SL1344_RS24425	mrna	32467	33315	+
4559	SL1344_RS24430	SL1344_RS24430	mrna	33401	33736	-
4560	mobA	SL1344_RS24435	mrna	33969	34301	+
4561	nikB	SL1344_RS24440	mrna	34312	37011	+
4562	trbC	SL1344_RS24445	mrna	37048	39339	-
4563	trbB	SL1344_RS24450	mrna	39332	40402	-
4564	trbA	SL1344_RS24455	mrna	40421	41629	-
4565	SL1344_RS24460	SL1344_RS24460	mrna	41921	42073	+
4566	SL1344_RS24465	SL1344_RS24465	mrna	42145	42396	-
4567	dqlB	SL1344_RS27945	mrna	42897	42992	+
4568	SL1344_RS27555	SL1344_RS27555	mrna	43057	43233	-
4569	SL1344_RS24475	SL1344_RS24475	mrna	43625	43834	+
4570	excA	SL1344_RS24480	mrna	43906	44568	-
4571	SL1344_RS24485	SL1344_RS24485	mrna	44633	46795	-
4572	traX	SL1344_RS24490	mrna	46892	47476	-
4573	traW	SL1344_RS24495	mrna	47505	48707	-
4574	traV	SL1344_RS26425	mrna	48674	49288	-
4575	traU	SL1344_RS24500	mrna	49288	52332	-
4576	traT	SL1344_RS24505	mrna	52422	53222	-
4577	traS	SL1344_RS24510	mrna	53206	53394	-
4578	traR	SL1344_RS24515	mrna	53458	53862	-
4579	traQ	SL1344_RS24520	mrna	53913	54440	-
4580	traP	SL1344_RS24525	mrna	54440	55144	-
4581	traO	SL1344_RS24530	mrna	55144	56433	-
4582	traN	SL1344_RS24535	mrna	56436	57419	-
4583	SL1344_RS24540	SL1344_RS24540	mrna	57430	58122	-
4584	SL1344_RS24545	SL1344_RS24545	mrna	58119	58466	-
4585	SL1344_RS24550	SL1344_RS24550	mrna	58484	62251	-
4586	SL1344_RS24555	SL1344_RS24555	mrna	62341	62892	-
4587	SL1344_RS26430	SL1344_RS26430	mrna	62907	63197	-
4588	traJ	SL1344_RS24560	mrna	63194	64342	-
4589	traI	SL1344_RS24565	mrna	64339	65157	-
4590	traH	SL1344_RS24570	mrna	65154	65612	-
4591	SL1344_RS24575	SL1344_RS24575	mrna	66007	66591	-
4592	SL1344_RS24580	SL1344_RS24580	mrna	66651	67853	-
4593	traE	SL1344_RS24585	mrna	67938	68762	-
4594	SL1344_RS24590	SL1344_RS24590	mrna	68913	70067	-
4595	SL1344_RS27340	SL1344_RS27340	mrna	70758	71006	+
4596	SL1344_RS24600	SL1344_RS24600	mrna	71003	72295	-
4597	SL1344_RS26440	SL1344_RS26440	mrna	72295	72951	-
4598	SL1344_RS24605	SL1344_RS24605	mrna	72936	73496	-
4599	SL1344_RS24610	SL1344_RS24610	mrna	73506	74120	-
4600	SL1344_RS24615	SL1344_RS24615	mrna	74138	75235	-
4601	SL1344_RS24620	SL1344_RS24620	mrna	75248	76801	-
4602	pilP	SL1344_RS24625	mrna	76812	77264	-
4603	pilO2	SL1344_RS24630	mrna	77251	78546	-
4604	SL1344_RS24635	SL1344_RS24635	mrna	78539	80221	-
4605	pilM	SL1344_RS24640	mrna	80235	80672	-
4606	pilL	SL1344_RS24645	mrna	80672	81739	-
4607	SL1344_RS27950	SL1344_RS27950	mrna	81773	82363	-
4608	SL1344_RS24650	SL1344_RS24650	mrna	82413	82865	-
4609	SL1344_RS24655	SL1344_RS24655	mrna	82908	83162	-
4610	traD	SL1344_RS24660	mrna	83430	83996	-
4611	SL1344_RS24665	SL1344_RS24665	mrna	84010	84693	-
4612	SL1344_RS24670	SL1344_RS24670	mrna	84947	85480	-
4613	SL1344_RS24675	SL1344_RS24675	mrna	85922	86209	-
4614	SL1344_RS28090	SL1344_RS28090	mrna	86127	86345	-
4615	sul2	SL1344_RS24690	mrna	27	842	-
4616	repC	SL1344_RS24695	mrna	1150	2001	-
4617	SL1344_RS24700	SL1344_RS24700	mrna	1988	2827	-
4618	urfF	SL1344_RS24705	mrna	2857	3063	-
4619	SL1344_RS24710	SL1344_RS24710	mrna	3065	3277	-
4620	SL1344_RS27820	SL1344_RS27820	mrna	3338	4309	-
4621	SL1344_RS27825	SL1344_RS27825	mrna	4306	4719	-
4622	SL1344_RS24720	SL1344_RS24720	mrna	5666	5950	+
4623	SL1344_RS24730	SL1344_RS24730	mrna	7015	7851	-
4624	aph(3'')-Ib	SL1344_RS24735	mrna	7851	8654	-
4625	SL1344_RS23640	SL1344_RS23640	mrna	21	584	-
4626	traX	SL1344_RS23645	mrna	639	1379	-
4627	traI	SL1344_RS23650	mrna	1399	6657	-
4628	vapB	SL1344_RS23655	mrna	6739	6966	+
4629	vapC	SL1344_RS23660	mrna	6966	7364	+
4630	traD	SL1344_RS23665	mrna	7373	9535	-
4631	traT	SL1344_RS23670	mrna	9912	10643	-
4632	SL1344_RS23675	SL1344_RS23675	mrna	10679	11173	-
4633	traG	SL1344_RS23680	mrna	11189	14011	-
4634	traH	SL1344_RS23685	mrna	14008	15390	-
4635	trbB	SL1344_RS23690	mrna	15380	15928	-
4636	traQ	SL1344_RS23695	mrna	15915	16208	-
4637	traF	SL1344_RS23700	mrna	16422	17171	-
4638	trbE	SL1344_RS23705	mrna	17183	17398	-
4639	traN	SL1344_RS23710	mrna	17409	19235	-
4640	SL1344_RS23715	SL1344_RS23715	mrna	19232	19651	-
4641	trbC	SL1344_RS23720	mrna	19688	20326	-
4642	SL1344_RS23725	SL1344_RS23725	mrna	20311	20619	-
4643	traU	SL1344_RS23730	mrna	20638	21630	-
4644	traW	SL1344_RS23735	mrna	21627	22259	-
4645	trbI	SL1344_RS23740	mrna	22256	22642	-
4646	traC	SL1344_RS23745	mrna	22617	25265	-
4647	SL1344_RS23750	SL1344_RS23750	mrna	25281	25544	-
4648	SL1344_RS23755	SL1344_RS23755	mrna	25661	26128	-
4649	traR	SL1344_RS23760	mrna	26121	26342	-
4650	traV	SL1344_RS23765	mrna	26477	26992	-
4651	SL1344_RS23770	SL1344_RS23770	mrna	26989	27234	-
4652	traP	SL1344_RS23775	mrna	27212	27808	-
4653	traB	SL1344_RS23780	mrna	27798	29219	-
4654	traK	SL1344_RS23785	mrna	29219	29959	-
4655	traE	SL1344_RS23790	mrna	29946	30512	-
4656	traL	SL1344_RS23795	mrna	30534	30845	-
4657	traA	SL1344_RS23800	mrna	30860	31222	-
4658	traY	SL1344_RS26285	mrna	31264	31491	-
4659	SL1344_RS23805	SL1344_RS23805	mrna	31585	32271	-
4660	traM	SL1344_RS23810	mrna	32464	32844	-
4661	mltE	SL1344_RS23815	mrna	33259	33729	+
4662	SL1344_RS27480	SL1344_RS27480	mrna	34961	35119	-
4663	SL1344_RS27885	SL1344_RS27885	mrna	35205	35333	-
4664	SL1344_RS23830	SL1344_RS23830	mrna	35368	36105	-
4665	psiB	SL1344_RS23835	mrna	36102	36536	-
4666	SL1344_RS23840	SL1344_RS23840	mrna	36576	38573	-
4667	SL1344_RS23845	SL1344_RS23845	mrna	38642	38884	-
4668	SL1344_RS23850	SL1344_RS23850	mrna	38939	39457	-
4669	SL1344_RS23860	SL1344_RS23860	mrna	40158	40481	-
4670	SL1344_RS23865	SL1344_RS23865	mrna	40717	41151	-
4671	SL1344_RS23870	SL1344_RS23870	mrna	41218	41652	-
4672	SL1344_RS23875	SL1344_RS23875	mrna	42148	42912	-
4673	SL1344_RS23880	SL1344_RS23880	mrna	42984	43397	-
4674	SL1344_RS23885	SL1344_RS23885	mrna	43453	43674	-
4675	SL1344_RS23890	SL1344_RS23890	mrna	43674	44354	-
4676	SL1344_RS27805	SL1344_RS27805	mrna	44517	44798	+
4677	SL1344_RS23900	SL1344_RS23900	mrna	44736	45092	-
4678	SL1344_RS26885	SL1344_RS26885	mrna	45085	45555	-
4679	umuD	SL1344_RS23910	mrna	46066	46488	+
4680	SL1344_RS23915	SL1344_RS23915	mrna	46488	47762	+
4681	SL1344_RS23920	SL1344_RS23920	mrna	47844	48818	-
4682	SL1344_RS23925	SL1344_RS23925	mrna	48818	50023	-
4683	SL1344_RS23930	SL1344_RS23930	mrna	50438	51379	+
4684	SL1344_RS23940	SL1344_RS23940	mrna	52034	52450	-
4685	SL1344_RS23950	SL1344_RS23950	mrna	53055	54170	-
4686	SL1344_RS23955	SL1344_RS23955	mrna	54429	54917	+
4687	SL1344_RS23960	SL1344_RS23960	mrna	55572	56312	+
4688	SL1344_RS23965	SL1344_RS23965	mrna	56519	57079	+
4689	SL1344_RS23970	SL1344_RS23970	mrna	57063	58727	+
4690	SL1344_RS23975	SL1344_RS23975	mrna	58660	59685	+
4691	SL1344_RS23980	SL1344_RS23980	mrna	59874	60911	-
4692	spvR	SL1344_RS23985	mrna	61520	62413	+
4693	spvA	SL1344_RS23995	mrna	62925	63692	+
4694	SL1344_RS27535	SL1344_RS27535	mrna	63655	63822	+
4695	spvB	SL1344_RS24000	mrna	63874	65649	+
4696	spvC	SL1344_RS24005	mrna	65930	66655	+
4697	spvD	SL1344_RS24010	mrna	66916	67566	+
4698	SL1344_RS24020	SL1344_RS24020	mrna	68174	68524	+
4699	SL1344_RS24025	SL1344_RS24025	mrna	68591	69136	-
4700	SL1344_RS27810	SL1344_RS27810	mrna	69031	69627	-
4701	SL1344_RS24035	SL1344_RS24035	mrna	69880	70365	-
4702	SL1344_RS24040	SL1344_RS24040	mrna	70359	70868	-
4703	SL1344_RS24045	SL1344_RS24045	mrna	71034	71585	-
4704	SL1344_RS24050	SL1344_RS24050	mrna	71594	72376	-
4705	SL1344_RS24055	SL1344_RS24055	mrna	72411	72932	-
4706	SL1344_RS24060	SL1344_RS24060	mrna	72929	73219	-
4707	ccdB	SL1344_RS24065	mrna	73221	73526	-
4708	ccdA	SL1344_RS24070	mrna	73528	73746	-
4709	SL1344_RS24075	SL1344_RS24075	mrna	74422	74943	+
4710	SL1344_RS26895	SL1344_RS26895	mrna	75427	75723	+
4711	SL1344_RS24085	SL1344_RS24085	mrna	76217	77206	+
4712	pefB	SL1344_RS24100	mrna	79178	79480	+
4713	pefA	SL1344_RS24105	mrna	79755	80273	+
4714	pefC	SL1344_RS24110	mrna	80501	82909	+
4715	pefD	SL1344_RS24115	mrna	82902	83594	+
4716	SL1344_RS24120	SL1344_RS24120	mrna	83609	84166	+
4717	SL1344_RS24125	SL1344_RS24125	mrna	84419	85294	+
4718	pefI	SL1344_RS24130	mrna	85726	85938	+
4719	SL1344_RS24135	SL1344_RS24135	mrna	85923	86273	+
4720	SL1344_RS24140	SL1344_RS24140	mrna	86518	87171	+
4721	SL1344_RS27540	SL1344_RS27540	mrna	87161	87307	+
4722	SL1344_RS24145	SL1344_RS24145	mrna	87304	88203	+
4723	rck	SL1344_RS24150	mrna	88293	88850	+
4724	SL1344_RS24155	SL1344_RS24155	mrna	89117	89875	+
4725	SL1344_RS24160	SL1344_RS24160	mrna	89972	90268	-
4726	repA	SL1344_RS24165	mrna	91053	91934	-
4727	tap	SL1344_RS24170	mrna	91915	91992	-
4728	SL1344_RS24180	SL1344_RS24180	mrna	92242	92487	-
4729	SL1344_RS24190	SL1344_RS24190	mrna	93296	93451	-
4730	SL1344_RS24195	SL1344_RS24195	mrna	93464	93748	-
4731	Thr_leader	SRNA_Thr_leader	srna	191	311	+
4732	PK-repZ	SRNA_PK-repZ	srna	294	442	+
4733	Plasmid_R1162	SRNA_Plasmid_R1162	srna	2820	2894	-
4734	AS-traI	SRNA_AS-traI	srna	3735	3811	+
4735	AS-traG	SRNA_AS-traG	srna	13207	13292	+
4736	tpke11	SRNA_tpke11	srna	13520	13594	+
4737	STnc890	SRNA_STnc890	srna	14720	14783	+
4738	STnc3200	SRNA_STnc3200	srna	16445	16493	-
4739	STnc3210	SRNA_STnc3210	srna	17025	17111	+
4740	FinP	SRNA_FinP	srna	32265	32340	+
4741	traJ_5	SRNA_traJ_5	srna	32266	32371	-
4742	STnc1010	SRNA_STnc1010	srna	41629	41708	+
4743	sok	SRNA_sok	srna	41766	41923	+
4744	AgrB	SRNA_AgrB	srna	42548	42635	-
4745	STnc30	SRNA_STnc30	srna	58792	58923	+
4746	STnc3220	SRNA_STnc3220	srna	61807	62034	+
4747	STnc4160	SRNA_STnc4160	srna	66912	67051	-
4748	STnc3090	SRNA_STnc3090	srna	66916	67048	+
4749	DapZ	SRNA_DapZ	srna	74847	74924	+
4750	C4	SRNA_C4	srna	86262	86349	-
4751	CopA	SRNA_CopA	srna	92010	92099	+
4752	naRNA4	SRNA_naRNA4	srna	92059	92141	-
4753	STnc470	SRNA_STnc470	srna	94551	94773	+
4754	STnc4170	SRNA_STnc4170	srna	95102	95188	+
4755	STnc3240	SRNA_STnc3240	srna	101322	101483	-
4756	STnc4180	SRNA_STnc4180	srna	109243	109322	-
4757	TPP	SRNA_TPP	srna	126705	126804	-
4758	SgrS	SRNA_SgrS	srna	128577	128815	+
4759	Leu_leader	SRNA_Leu_leader	srna	133782	133929	-
4760	STnc1500	SRNA_STnc1500	srna	138100	138274	-
4761	PssrA	SRNA_PssrA	srna	155605	155694	+
4762	STnc40	SRNA_STnc40	srna	161468	161535	+
4763	tp2	SRNA_tp2	srna	176128	176240	-
4764	STnc50	SRNA_STnc50	srna	182462	182543	-
4765	STnc4190	SRNA_STnc4190	srna	209868	209971	-
4766	STnc3250	SRNA_STnc3250	srna	223451	223676	-
4767	STnc1510	SRNA_STnc1510	srna	237091	237187	+
4768	HtrA_thermometer	SRNA_HtrA_thermometer	srna	244448	244493	+
4769	STnc3100	SRNA_STnc3100	srna	245838	245954	+
4770	STnc3110	SRNA_STnc3110	srna	249153	249274	+
4771	t44	SRNA_t44	srna	254177	254263	+
4772	CssrA	SRNA_CssrA	srna	255103	255212	+
4773	sRNA1	SRNA_sRNA1	srna	257725	257790	+
4774	STnc920	SRNA_STnc920	srna	259116	259164	+
4775	SSU_rRNA_archaea	SRNA_SSU_rRNA_archaea	srna	289175	290709	+
4776	SSU_rRNA_eukarya	SRNA_SSU_rRNA_eukarya	srna	289175	290706	+
4777	SSU_rRNA_microsporidia	SRNA_SSU_rRNA_microsporidia	srna	289175	290706	+
4778	StyR-44	SRNA_StyR-44	srna	291109	291217	+
4779	LSU_rRNA_archaea	SRNA_LSU_rRNA_archaea	srna	291224	294314	+
4780	LSU_rRNA_eukarya	SRNA_LSU_rRNA_eukarya	srna	291384	294304	+
4781	isrA	SRNA_isrA	srna	338936	339064	+
4782	STnc1030	SRNA_STnc1030	srna	350892	351095	+
4783	STnc1040	SRNA_STnc1040	srna	351053	351100	-
4784	STnc3270	SRNA_STnc3270	srna	376115	376194	+
4785	STnc1700	SRNA_STnc1700	srna	386381	386476	+
4786	STnc3280	SRNA_STnc3280	srna	418391	418463	-
4787	STnc4150	SRNA_STnc4150	srna	436953	437082	-
4788	rdlD	SRNA_rdlD	srna	466719	466783	-
4789	sraA	SRNA_sraA	srna	504861	504957	-
4790	STnc930	SRNA_STnc930	srna	514484	514578	+
4791	DnaX	SRNA_DnaX	srna	541656	541720	+
4792	STnc3130	SRNA_STnc3130	srna	545302	545385	-
4793	sroB	SRNA_sroB	srna	555492	555573	+
4794	STnc950	SRNA_STnc950	srna	569023	569074	+
4795	STnc480	SRNA_STnc480	srna	587336	587407	+
4796	STnc1870	SRNA_STnc1870	srna	617317	617426	+
4797	StyR-3	SRNA_StyR-3	srna	638338	638481	+
4798	STnc3180	SRNA_STnc3180	srna	668611	668719	+
4799	STnc70	SRNA_STnc70	srna	669645	669793	+
4800	rnk_leader	SRNA_rnk_leader	srna	679289	679397	-
4801	STnc3550	SRNA_STnc3550	srna	689844	689990	-
4802	cspA	SRNA_cspA	srna	692290	692665	+
4803	sroC	SRNA_sroC	srna	728164	728324	-
4804	STnc3290	SRNA_STnc3290	srna	738320	738476	+
4805	STnc3300	SRNA_STnc3300	srna	748530	748639	-
4806	sRNA9	SRNA_sRNA9	srna	756377	756436	-
4807	CpoB_ybgF_thermometer	SRNA_CpoB_ybgF_thermometer	srna	817127	817265	+
4808	RtT	SRNA_RtT	srna	818196	818361	+
4809	STnc3340	SRNA_STnc3340	srna	863329	863391	-
4810	Molybdenum	SRNA_Molybdenum	srna	869761	869905	+
4811	STnc980	SRNA_STnc980	srna	889558	889714	-
4812	STnc1200	SRNA_STnc1200	srna	924769	924838	-
4813	STnc1710	SRNA_STnc1710	srna	932197	932336	+
4814	RybB	SRNA_RybB	srna	941812	941890	-
4815	STnc490	SRNA_STnc490	srna	981570	981693	+
4816	STnc130	SRNA_STnc130	srna	1001665	1001799	-
4817	STnc3310	SRNA_STnc3310	srna	1009199	1009379	-
4818	STnc3330	SRNA_STnc3330	srna	1024493	1024591	-
4819	STnc3350	SRNA_STnc3350	srna	1047936	1048028	+
4820	STnc4200	SRNA_STnc4200	srna	1055773	1055892	+
4821	isrB	SRNA_isrB	srna	1060746	1060833	+
4822	STnc1080	SRNA_STnc1080	srna	1062745	1062806	-
4823	isrG	SRNA_isrG	srna	1093546	1093824	-
4824	PyrD_leader	SRNA_PyrD_leader	srna	1103215	1103288	+
4825	STnc3390	SRNA_STnc3390	srna	1113731	1113815	-
4826	isrI	SRNA_isrI	srna	1133767	1133865	+
4827	STnc1880	SRNA_STnc1880	srna	1153745	1153841	+
4828	STnc3400	SRNA_STnc3400	srna	1154915	1154976	+
4829	Ysr251	SRNA_Ysr251	srna	1171294	1171487	-
4830	STnc500	SRNA_STnc500	srna	1172480	1172763	+
4831	ES056	SRNA_ES056	srna	1186573	1186666	-
4832	STnc3040	SRNA_STnc3040	srna	1198646	1198752	+
4833	PyrC_leader	SRNA_PyrC_leader	srna	1205699	1205750	-
4834	STnc840	SRNA_STnc840	srna	1224244	1224316	+
4835	rne5	SRNA_rne5	srna	1227724	1228061	-
4836	SraB	SRNA_SraB	srna	1231211	1231378	+
4837	STnc1090	SRNA_STnc1090	srna	1252560	1252626	-
4838	STnc850	SRNA_STnc850	srna	1252598	1252673	+
4839	STnc3410	SRNA_STnc3410	srna	1254996	1255077	-
4840	STnc150	SRNA_STnc150	srna	1282502	1282767	-
4841	isrC	SRNA_isrC	srna	1286080	1286197	+
4842	STnc510	SRNA_STnc510	srna	1288293	1289103	+
4843	STnc3420	SRNA_STnc3420	srna	1289667	1289799	-
4844	STnc100	SRNA_STnc100	srna	1290318	1290509	+
4845	STnc520	SRNA_STnc520	srna	1290590	1290674	-
4846	FourU	SRNA_FourU	srna	1292311	1292375	+
4847	STnc1760	SRNA_STnc1760	srna	1292835	1292935	-
4848	STnc1210	SRNA_STnc1210	srna	1292956	1293014	+
4849	STnc1990	SRNA_STnc1990	srna	1294841	1294974	+
4850	STnc3430	SRNA_STnc3430	srna	1294946	1295057	-
4851	isrD	SRNA_isrD	srna	1302591	1302641	-
4852	STnc3440	SRNA_STnc3440	srna	1303294	1303380	+
4853	RyhB	SRNA_RyhB	srna	1309727	1309794	-
4854	STnc1480	SRNA_STnc1480	srna	1316874	1317268	+
4855	STnc1640	SRNA_STnc1640	srna	1345883	1345970	+
4856	STnc2010	SRNA_STnc2010	srna	1353832	1353959	+
4857	STnc3570	SRNA_STnc3570	srna	1359017	1359183	-
4858	STnc3460	SRNA_STnc3460	srna	1363846	1363967	+
4859	STnc4210	SRNA_STnc4210	srna	1363925	1363997	-
4860	Phe_leader	SRNA_Phe_leader	srna	1372345	1372468	+
4861	STnc540	SRNA_STnc540	srna	1376222	1376423	+
4862	RprA	SRNA_RprA	srna	1401683	1401790	-
4863	rydB	SRNA_rydB	srna	1407278	1407338	+
4864	STnc1220	SRNA_STnc1220	srna	1448718	1448790	-
4865	STnc4220	SRNA_STnc4220	srna	1464776	1464870	-
4866	STnc550	SRNA_STnc550	srna	1465798	1466185	+
4867	STnc3500	SRNA_STnc3500	srna	1495398	1495512	+
4868	STnc3510	SRNA_STnc3510	srna	1506482	1506596	-
4869	STnc3480	SRNA_STnc3480	srna	1519287	1519547	+
4870	opuB	SRNA_opuB	srna	1528816	1528953	-
4871	STnc560	SRNA_STnc560	srna	1550711	1550930	+
4872	STnc2170	SRNA_STnc2170	srna	1553669	1553737	-
4873	STnc170	SRNA_STnc170	srna	1562637	1562969	-
4874	STnc3530	SRNA_STnc3530	srna	1564332	1564503	+
4875	isrF	SRNA_isrF	srna	1586724	1587013	-
4876	STnc3540	SRNA_STnc3540	srna	1605727	1605912	-
4877	SECIS_3	SRNA_SECIS_3	srna	1609702	1609760	-
4878	STnc1110	SRNA_STnc1110	srna	1643465	1643658	+
4879	RydC	SRNA_RydC	srna	1686526	1686591	+
4880	MicC	SRNA_MicC	srna	1702522	1702642	-
4881	frnS	SRNA_frnS	srna	1706788	1706905	-
4882	SL1621	SRNA_SL1621	srna	1739440	1740420	+
4883	STnc180	SRNA_STnc180	srna	1764418	1764629	-
4884	Trp_leader	SRNA_Trp_leader	srna	1775285	1775380	+
4885	STnc2030	SRNA_STnc2030	srna	1784673	1784725	+
4886	STnc1270	SRNA_STnc1270	srna	1789368	1789691	-
4887	STnc3580	SRNA_STnc3580	srna	1798747	1798826	+
4888	STnc3600	SRNA_STnc3600	srna	1812121	1812328	+
4889	STnc2040	SRNA_STnc2040	srna	1819352	1819414	-
4890	STnc3610	SRNA_STnc3610	srna	1850045	1850400	-
4891	STnc3620	SRNA_STnc3620	srna	1866668	1866747	+
4892	sroD	SRNA_sroD	srna	1872740	1872828	-
4893	STnc3630	SRNA_STnc3630	srna	1894039	1894125	+
4894	STnc1130	SRNA_STnc1130	srna	1913615	1913755	-
4895	STnc3640	SRNA_STnc3640	srna	1915824	1916082	+
4896	SraC_RyeA	SRNA_SraC_RyeA	srna	1925617	1925761	+
4897	SdsR_RyeB	SRNA_SdsR_RyeB	srna	1925621	1925720	-
4898	STnc1690	SRNA_STnc1690	srna	1931455	1931546	+
4899	STnc200	SRNA_STnc200	srna	1937130	1937244	-
4900	MicL	SRNA_MicL	srna	1958513	1958820	-
4901	STnc210	SRNA_STnc210	srna	1989972	1990148	+
4902	STnc2180	SRNA_STnc2180	srna	1992863	1992913	-
4903	DsrA	SRNA_DsrA	srna	2026221	2026304	-
4904	rseX	SRNA_rseX	srna	2034743	2034837	+
4905	STnc220	SRNA_STnc220	srna	2036558	2036636	-
4906	STnc1280	SRNA_STnc1280	srna	2039984	2040056	+
4907	isrK	SRNA_isrK	srna	2070912	2070988	-
4908	STnc1300	SRNA_STnc1300	srna	2071271	2071409	+
4909	STnc1310	SRNA_STnc1310	srna	2073265	2073338	+
4910	STnc2050	SRNA_STnc2050	srna	2082064	2082105	+
4911	EFASI	SRNA_EFASI	srna	2082931	2083059	+
4912	STnc3680	SRNA_STnc3680	srna	2088048	2088167	+
4913	STnc1530	SRNA_STnc1530	srna	2101640	2101718	+
4914	Cobalamin	SRNA_Cobalamin	srna	2111614	2111788	-
4915	STnc230	SRNA_STnc230	srna	2113085	2113167	+
4916	STnc3700	SRNA_STnc3700	srna	2131885	2131995	+
4917	STnc1650	SRNA_STnc1650	srna	2132959	2133102	+
4918	STnc240	SRNA_STnc240	srna	2145048	2145124	-
4919	His_leader	SRNA_His_leader	srna	2147159	2147282	+
4920	STnc1320	SRNA_STnc1320	srna	2174386	2174470	+
4921	JUMPstart	SRNA_JUMPstart	srna	2176369	2176407	-
4922	algC	SRNA_algC	srna	2186110	2186160	-
4923	SIB_RNA	SRNA_SIB_RNA	srna	2211587	2211732	+
4924	STnc1150	SRNA_STnc1150	srna	2222979	2223134	+
4925	CyaR_RyeE	SRNA_CyaR_RyeE	srna	2228845	2228929	+
4926	STnc740	SRNA_STnc740	srna	2240283	2240366	-
4927	STnc1890	SRNA_STnc1890	srna	2250891	2250938	+
4928	Peptidase-S11	SRNA_Peptidase-S11	srna	2264193	2264275	-
4929	STnc3720	SRNA_STnc3720	srna	2264259	2264328	+
4930	STnc1330	SRNA_STnc1330	srna	2268274	2268414	+
4931	STnc3010	SRNA_STnc3010	srna	2310959	2311126	-
4932	STnc1340	SRNA_STnc1340	srna	2319956	2320037	-
4933	STnc1540	SRNA_STnc1540	srna	2321042	2321137	-
4934	L25-Gammaproteobacteria	SRNA_L25-Gammaproteobacteria	srna	2324102	2324127	+
4935	MicF	SRNA_MicF	srna	2364628	2364721	+
4936	isrH	SRNA_isrH	srna	2392019	2392298	-
4937	AaHKsRNA22	SRNA_AaHKsRNA22	srna	2425130	2425223	+
4938	STnc1550	SRNA_STnc1550	srna	2437665	2437806	+
4939	STnc1560	SRNA_STnc1560	srna	2449075	2449183	+
4940	STnc3730	SRNA_STnc3730	srna	2449087	2449281	-
4941	STnc3740	SRNA_STnc3740	srna	2459768	2459846	+
4942	STnc3750	SRNA_STnc3750	srna	2503726	2503803	-
4943	tpke70	SRNA_tpke70	srna	2513324	2513722	-
4944	STnc3760	SRNA_STnc3760	srna	2515508	2515633	+
4945	STnc250	SRNA_STnc250	srna	2594505	2594598	-
4946	sroE	SRNA_sroE	srna	2653881	2653972	-
4947	STnc2070	SRNA_STnc2070	srna	2672469	2672567	-
4948	ryfA	SRNA_ryfA	srna	2672649	2672944	+
4949	iscRS	SRNA_iscRS	srna	2680469	2680576	-
4950	GlmY_tke1	SRNA_GlmY_tke1	srna	2705417	2705564	-
4951	rncO	SRNA_rncO	srna	2723170	2723381	-
4952	STnc1380	SRNA_STnc1380	srna	2729634	2729701	-
4953	STnc3770	SRNA_STnc3770	srna	2743288	2743373	+
4954	STnc1920	SRNA_STnc1920	srna	2756549	2756646	+
4955	STnc2080	SRNA_STnc2080	srna	2759410	2759518	-
4956	isrJ	SRNA_isrJ	srna	2759646	2759720	-
4957	c4-a1b1	SRNA_c4-a1b1	srna	2760517	2760569	-
4958	STnc1390	SRNA_STnc1390	srna	2767704	2767767	+
4959	STnc1400	SRNA_STnc1400	srna	2770951	2771060	-
4960	AsrC	SRNA_AsrC	srna	2777360	2778242	+
4961	Ysr155_RyfD	SRNA_Ysr155_RyfD	srna	2805083	2805221	-
4962	STnc3160	SRNA_STnc3160	srna	2807810	2807900	-
4963	STnc2090	SRNA_STnc2090	srna	2808306	2808464	+
4964	STnc3790	SRNA_STnc3790	srna	2810663	2810737	+
4965	STnc3800	SRNA_STnc3800	srna	2824672	2825000	-
4966	STnc4230	SRNA_STnc4230	srna	2831934	2832038	+
4967	isrL	SRNA_isrL	srna	2850244	2850588	-
4968	STnc3070	SRNA_STnc3070	srna	2851166	2851225	-
4969	IsrM	SRNA_IsrM	srna	2927616	2927944	+
4970	isrN	SRNA_isrN	srna	2929501	2929643	+
4971	STnc3080	SRNA_STnc3080	srna	2974260	2974404	-
4972	STnc260	SRNA_STnc260	srna	2988649	2988823	+
4973	MicA	SRNA_MicA	srna	2989429	2989501	+
4974	STnc590	SRNA_STnc590	srna	3033383	3033542	+
4975	STnc4240	SRNA_STnc4240	srna	3037101	3037394	+
4976	STnc3020	SRNA_STnc3020	srna	3038687	3038786	+
4977	hilD_3p_UTR	SRNA_hilD_3p_UTR	srna	3041342	3041651	+
4978	STnc1410	SRNA_STnc1410	srna	3048830	3049012	+
4979	InvR	SRNA_InvR	srna	3067500	3067590	+
4980	SL2908	SRNA_SL2908	srna	3092827	3093306	-
4981	STnc3140	SRNA_STnc3140	srna	3109885	3109981	-
4982	CsrB	SRNA_CsrB	srna	3138158	3138513	-
4983	GcvB	SRNA_GcvB	srna	3156779	3156984	+
4984	STnc3830	SRNA_STnc3830	srna	3186446	3186537	-
4985	OmrA-B	SRNA_OmrA-B	srna	3191584	3191670	-
4986	STnc280	SRNA_STnc280	srna	3201002	3201084	+
4987	STnc290	SRNA_STnc290	srna	3215641	3215705	-
4988	isrO	SRNA_isrO	srna	3219100	3219300	+
4989	SsrS	SRNA_SsrS	srna	3242594	3243000	+
